Map Name,# Tris,# Spheres,# Lights,Max Ray bounces,Render mode,Phi (l/r) (radians),Theta (u/d) (radians),Field of View (°),Position (x y z),Render time (ms),Width (px),Height (px),# Threads,Acceleration Method,Max splitting depth,Structure build time (ms),Accel Int Param,Accel Float Param,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20504,512,512,128,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20560,512,512,128,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20625,512,512,128,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20545,512,512,128,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,28381,512,512,160,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,28336,512,512,160,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,28472,512,512,160,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,28473,512,512,160,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,28200,512,512,160,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,59068,512,512,192,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,58920,512,512,192,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,59038,512,512,192,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,58653,512,512,192,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,58977,512,512,192,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,38744,512,512,224,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,38793,512,512,224,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,38814,512,512,224,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,38516,512,512,224,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,38829,512,512,224,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,19973,512,512,256,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20060,512,512,256,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20044,512,512,256,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20065,512,512,256,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,20157,512,512,256,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,59632,512,512,384,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,59559,512,512,384,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,59503,512,512,384,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,59515,512,512,384,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,59541,512,512,384,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,39293,512,512,448,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,39310,512,512,448,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,39219,512,512,448,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,39067,512,512,448,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,39204,512,512,448,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,19729,512,512,512,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,19845,512,512,512,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,19877,512,512,512,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,19863,512,512,512,,,,,,
bench/bunny/m/5k.map,5012,0,2,15,Lighting w/ Phong Specular,0,0,60,0 0 0,19859,512,512,512,,,,,,
